,From,To,Dist,SourceStartWindow,SourceEndWindow,DestStartWindow,DestEndWindow,ServiceTime,LoadChange
395,9,26,93.89373834287353,1024,1143,99,213,48.611111111111114,7500
396,9,25,89.21204515086514,1024,1143,805,1057,62.49999999999999,-11250
397,9,24,163.3183764920531,1024,1143,1178,1251,41.666666666666664,-6750
398,9,31,126.85103468241796,1024,1143,967,1073,48.611111111111114,-8250
399,9,40,161.8181578192015,1024,1143,815,1010,62.49999999999999,-10500
400,10,2,111.38286133871765,1108,1187,1318,1433,20.833333333333297,-3250
401,10,3,147.0722043759459,1108,1187,1055,1136,34.72222222222222,-5500
402,10,40,207.15059256492606,1108,1187,815,1010,62.49999999999999,-10500
403,10,19,193.10793510366165,1108,1187,735,816,62.49999999999999,-10750
404,10,18,135.69640525820867,1108,1187,834,973,62.49999999999999,-10250
405,10,17,83.30008643452898,1108,1187,21,258,27.77777777777778,4000
406,10,16,123.43190551879202,1108,1187,94,221,48.611111111111114,7500
407,10,15,6.980257874892587,1108,1187,1046,1313,55.55555555555556,-9750
408,10,14,177.69206650832783,1108,1187,4,189,27.77777777777778,4500
409,10,13,99.72114369580807,1108,1187,1136,1328,34.72222222222222,-3000
410,10,12,146.8787343355055,1108,1187,696,809,20.833333333333332,3250
411,10,11,213.5112100101538,1108,1187,277,340,20.833333333333332,2500
412,10,9,118.54636983054353,1108,1187,1024,1143,13.88888888888889,-2000
413,10,8,80.41464107984316,1108,1187,500,627,62.49999999999999,9500
414,10,7,192.80964291238132,1108,1187,1026,1105,6.944444444444445,-750
415,10,6,53.7407117556141,1108,1187,161,253,20.833333333333332,3250
416,10,5,149.94101673658213,1108,1187,596,698,13.88888888888889,1500
417,10,4,210.78489912704848,1108,1187,1229,1312,69.4444444444444,-12500
418,10,20,128.39752217235346,1108,1187,326,485,41.666666666666664,7000
419,10,21,208.5988871015375,1108,1187,1037,1341,62.49999999999999,-10000
420,10,22,171.39266378698943,1108,1187,962,1262,27.77777777777778,-4750
421,10,23,43.458298402031346,1108,1187,1200,1320,41.666666666666664,-6500
422,10,39,74.06668954395087,1108,1187,353,577,48.611111111111114,8750
423,10,38,132.93295904327113,1108,1187,764,965,55.55555555555556,-8750
424,10,37,82.51006362862654,1108,1187,67,292,34.72222222222222,5750
425,10,36,193.19631104138608,1108,1187,968,1144,13.88888888888889,-2000
426,10,35,4.812743500333257,1108,1187,423,642,13.88888888888889,1500
427,10,34,143.6189862100412,1108,1187,1125,1269,6.944444444444445,-1250
428,10,33,123.64417495377613,1108,1187,438,626,20.833333333333332,3250
429,10,0,90.23110771790402,1108,1187,0,0,0.0,0
430,10,32,61.43747146489673,1108,1187,839,1019,69.44444444444444,-12000
431,10,30,130.1787144659218,1108,1187,221,429,20.833333333333332,3250
432,10,29,54.978698602276864,1108,1187,873,985,62.49999999999999,-11000
433,10,28,148.58478858887273,1108,1187,449,644,20.833333333333332,3750
434,10,27,112.18244158512508,1108,1187,320,400,13.88888888888889,2500
435,10,26,54.29082150787553,1108,1187,99,213,48.611111111111114,7500
436,10,25,94.427695089947,1108,1187,805,1057,62.49999999999999,-11250
437,10,24,46.57908650886146,1108,1187,1178,1251,41.666666666666664,-6750
438,10,31,173.48351045560497,1108,1187,967,1073,48.611111111111114,-8250
439,10,1,105.66017225047477,1108,1187,162,234,13.8888888888889,5000
440,11,22,43.551243380642994,277,340,962,1262,27.77777777777778,-4750
441,11,40,14.985059225775528,277,340,815,1010,62.49999999999999,-10500
442,11,18,79.27675573583973,277,340,834,973,62.49999999999999,-10250
443,11,17,152.05204503721745,277,340,21,258,27.77777777777778,4000
444,11,16,133.66631625057977,277,340,94,221,48.611111111111114,7500
445,11,15,220.10479867554,277,340,1046,1313,55.55555555555556,-9750
446,11,14,132.9610563285355,277,340,4,189,27.77777777777778,4500
447,11,13,135.88245545323355,277,340,1136,1328,34.72222222222222,-3000
448,11,12,69.06623632427063,277,340,696,809,20.833333333333332,3250
449,11,19,21.922978812196124,277,340,735,816,62.49999999999999,-10750
450,11,10,213.5112100101538,277,340,1108,1187,13.88888888888889,-2000
451,11,8,148.72133975996854,277,340,500,627,62.49999999999999,9500
452,11,7,52.83468557680644,277,340,1026,1105,6.944444444444445,-750
453,11,6,197.0147063038696,277,340,161,253,20.833333333333332,3250
454,11,5,72.46419598670781,277,340,596,698,13.88888888888889,1500
455,11,4,2.7910034037958464,277,340,1229,1312,69.4444444444444,-12500
456,11,3,94.52310881472319,277,340,1055,1136,34.72222222222222,-5500
457,11,2,102.89005102535424,277,340,1318,1433,20.833333333333297,-3250
458,11,9,174.71521570830632,277,340,1024,1143,13.88888888888889,-2000
459,11,0,124.754074883348,277,340,0,0,0.0,0
460,11,20,181.61575179482645,277,340,326,485,41.666666666666664,7000
461,11,23,170.85453608259866,277,340,1200,1320,41.666666666666664,-6500
462,11,39,146.988233882852,277,340,353,577,48.611111111111114,8750
463,11,38,130.4084123053417,277,340,764,965,55.55555555555556,-8750
464,11,37,170.54330183270173,277,340,67,292,34.72222222222222,5750
465,11,36,52.20004789269833,277,340,968,1144,13.88888888888889,-2000
466,11,35,214.7041501694832,277,340,423,642,13.88888888888889,1500
467,11,34,112.33151828405063,277,340,1125,1269,6.944444444444445,-1250
468,11,33,108.46062695743557,277,340,438,626,20.833333333333332,3250
469,11,21,12.81551013420846,277,340,1037,1341,62.49999999999999,-10000
470,11,32,171.7959734685304,277,340,839,1019,69.44444444444444,-12000
471,11,30,185.3116361699934,277,340,221,429,20.833333333333332,3250
472,11,29,192.68064900243618,277,340,873,985,62.49999999999999,-11000
473,11,28,101.63889511402611,277,340,449,644,20.833333333333332,3750
474,11,27,173.04670178885235,277,340,320,400,13.88888888888889,2500
475,11,26,159.4322668094511,277,340,99,213,48.611111111111114,7500
476,11,25,120.33720954052409,277,340,805,1057,62.49999999999999,-11250
477,11,24,230.9094248834378,277,340,1178,1251,41.666666666666664,-6750
478,11,31,48.01968346417956,277,340,967,1073,48.611111111111114,-8250
479,11,1,197.15081333841866,277,340,162,234,13.8888888888889,5000
480,12,22,35.33752962503179,696,809,962,1262,27.77777777777778,-4750
481,12,1,153.03872516458048,696,809,162,234,13.8888888888889,5000
482,12,25,52.50090475410877,696,809,805,1057,62.49999999999999,-11250
483,12,26,92.61775909619062,696,809,99,213,48.611111111111114,7500
484,12,27,132.55762520504052,696,809,320,400,13.88888888888889,2500
485,12,28,50.011998560345496,696,809,449,644,20.833333333333332,3750
486,12,29,123.66882590208415,696,809,873,985,62.49999999999999,-11000
487,12,30,125.89532358272884,696,809,221,429,20.833333333333332,3250
488,12,31,27.19403243360572,696,809,967,1073,48.611111111111114,-8250
489,12,24,169.98750101110377,696,809,1178,1251,41.666666666666664,-6750
490,12,32,113.91108155047954,696,809,839,1019,69.44444444444444,-12000
491,12,34,58.505953543207895,696,809,1125,1269,6.944444444444445,-1250
492,12,35,148.56309400386087,696,809,423,642,13.88888888888889,1500
493,12,36,73.44197165109335,696,809,968,1144,13.88888888888889,-2000
494,12,37,119.55355787261205,696,809,67,292,34.72222222222222,5750
495,12,38,99.57261169618883,696,809,764,965,55.55555555555556,-8750
496,12,39,87.7770909748096,696,809,353,577,48.611111111111114,8750
497,12,40,60.637851215226945,696,809,815,1010,62.49999999999999,-10500
498,12,33,43.44876753142717,696,809,438,626,20.833333333333332,3250
499,12,23,103.56788160428889,696,809,1200,1320,41.666666666666664,-6500
500,12,21,67.67573050954086,696,809,1037,1341,62.49999999999999,-10000
501,12,20,121.9724907509886,696,809,326,485,41.666666666666664,7000
502,12,2,42.55131960350936,696,809,1318,1433,20.833333333333297,-3250
503,12,3,40.88304416258652,696,809,1055,1136,34.72222222222222,-5500
504,12,4,66.27527517860638,696,809,1229,1312,69.4444444444444,-12500
505,12,5,44.07533210311637,696,809,596,698,13.88888888888889,1500
506,12,6,127.9973144249519,696,809,161,253,20.833333333333332,3250
507,12,7,73.52235714393275,696,809,1026,1105,6.944444444444445,-750
508,12,8,93.49403884740458,696,809,500,627,62.49999999999999,9500
509,12,9,113.06525549433832,696,809,1024,1143,13.88888888888889,-2000
510,12,10,146.8787343355055,696,809,1108,1187,13.88888888888889,-2000
511,12,11,69.06623632427063,696,809,277,340,20.833333333333332,2500
512,12,13,87.35182024434295,696,809,1136,1328,34.72222222222222,-3000
513,12,14,125.55939829419381,696,809,4,189,27.77777777777778,4500
514,12,15,153.67250957799837,696,809,1046,1313,55.55555555555556,-9750
515,12,16,72.53129876129339,696,809,94,221,48.611111111111114,7500
516,12,17,98.99886160961651,696,809,21,258,27.77777777777778,4000
517,12,18,29.24819652559795,696,809,834,973,62.49999999999999,-10250
518,12,19,47.43700243480821,696,809,735,816,62.49999999999999,-10750
519,12,0,63.024009710585695,696,809,0,0,0.0,0
520,13,1,65.68780175953525,1136,1328,162,234,13.8888888888889,5000
521,13,2,46.814678253727216,1136,1328,1318,1433,20.833333333333297,-3250
522,13,23,71.61551368244173,1136,1328,1200,1320,41.666666666666664,-6500
523,13,20,159.02418998378832,1136,1328,326,485,41.666666666666664,7000
524,13,19,120.35215369905102,1136,1328,735,816,62.49999999999999,-10750
525,13,18,60.89598755254734,1136,1328,834,973,62.49999999999999,-10250
526,13,17,18.077214940360697,1136,1328,21,258,27.77777777777778,4000
527,13,16,121.39941762628023,1136,1328,94,221,48.611111111111114,7500
528,13,15,104.43777333896007,1136,1328,1046,1313,55.55555555555556,-9750
529,13,14,80.65601279507933,1136,1328,4,189,27.77777777777778,4500
530,13,21,127.0911877354209,1136,1328,1037,1341,62.49999999999999,-10000
531,13,12,87.35182024434295,1136,1328,696,809,20.833333333333332,3250
532,13,10,99.72114369580807,1136,1328,1108,1187,13.88888888888889,-2000
533,13,9,147.24477749652107,1136,1328,1024,1143,13.88888888888889,-2000
534,13,8,19.307956909005156,1136,1328,500,627,62.49999999999999,9500
535,13,7,100.52370516450335,1136,1328,1026,1105,6.944444444444445,-750
536,13,6,117.00618787055666,1136,1328,161,253,20.833333333333332,3250
537,13,5,63.557043669447054,1136,1328,596,698,13.88888888888889,1500
538,13,4,133.56275079527225,1136,1328,1229,1312,69.4444444444444,-12500
539,13,11,135.88245545323355,1136,1328,277,340,20.833333333333332,2500
540,13,22,92.95396979150486,1136,1328,962,1262,27.77777777777778,-4750
541,13,0,36.774731814113885,1136,1328,0,0,0.0,0
542,13,32,41.29684975878911,1136,1328,839,1019,69.44444444444444,-12000
543,13,38,35.294284239802906,1136,1328,764,965,55.55555555555556,-8750
544,13,37,34.66178443184944,1136,1328,67,292,34.72222222222222,5750
545,13,36,101.04416311692626,1136,1328,968,1144,13.88888888888889,-2000
546,13,35,98.52289581615027,1136,1328,423,642,13.88888888888889,1500
547,13,34,125.03994281828506,1136,1328,1125,1269,6.944444444444445,-1250
548,13,33,98.60245686594224,1136,1328,438,626,20.833333333333332,3250
549,13,3,115.14341752788128,1136,1328,1055,1136,34.72222222222222,-5500
550,13,31,112.02927340655208,1136,1328,967,1073,48.611111111111114,-8250
551,13,30,162.61262743095935,1136,1328,221,429,20.833333333333332,3250
552,13,29,114.04226935658549,1136,1328,873,985,62.49999999999999,-11000
553,13,28,122.31175454550555,1136,1328,449,644,20.833333333333332,3750
554,13,27,46.42585594256718,1136,1328,320,400,13.88888888888889,2500
555,13,26,62.45299352312906,1136,1328,99,213,48.611111111111114,7500
556,13,25,60.979377661632455,1136,1328,805,1057,62.49999999999999,-11250
557,13,24,99.92575844095455,1136,1328,1178,1251,41.666666666666664,-6750
558,13,39,28.436631305413094,1136,1328,353,577,48.611111111111114,8750
559,13,40,135.1990713725505,1136,1328,815,1010,62.49999999999999,-10500
560,14,1,98.32492308667219,4,189,162,234,13.8888888888889,5000
561,14,3,165.13389536978772,4,189,1055,1136,34.72222222222222,-5500
562,14,2,105.1764274920954,4,189,1318,1433,20.833333333333297,-3250
563,14,4,131.9568899300071,4,189,1229,1312,69.4444444444444,-12500
564,14,21,120.3520070459982,4,189,1037,1341,62.49999999999999,-10000
565,14,20,230.4277209885998,4,189,326,485,41.666666666666664,7000
566,14,19,129.58034303087797,4,189,735,816,62.49999999999999,-10750
567,14,18,98.33935377050229,4,189,834,973,62.49999999999999,-10250
568,14,17,94.80005116032376,4,189,21,258,27.77777777777778,4000
569,14,16,185.92315455585407,4,189,94,221,48.611111111111114,7500
570,14,15,181.5033721449825,4,189,1046,1313,55.55555555555556,-9750
571,14,13,80.65601279507933,4,189,1136,1328,34.72222222222222,-3000
572,14,12,125.55939829419381,4,189,696,809,20.833333333333332,3250
573,14,11,132.9610563285355,4,189,277,340,20.833333333333332,2500
574,14,10,177.69206650832783,4,189,1108,1187,13.88888888888889,-2000
575,14,9,219.15804730832954,4,189,1024,1143,13.88888888888889,-2000
576,14,8,99.08658839621032,4,189,500,627,62.49999999999999,9500
577,14,7,80.35669542732579,4,189,1026,1105,6.944444444444445,-750
578,14,6,197.27086454922838,4,189,161,253,20.833333333333332,3250
579,14,22,105.3180236236894,4,189,962,1262,27.77777777777778,-4750
580,14,23,152.22908854749147,4,189,1200,1320,41.666666666666664,-6500
581,14,24,165.8488227272054,4,189,1178,1251,41.666666666666664,-6750
582,14,33,157.60186959550956,4,189,438,626,20.833333333333332,3250
583,14,40,140.86292095509023,4,189,815,1010,62.49999999999999,-10500
584,14,39,109.0815914808727,4,189,353,577,48.611111111111114,8750
585,14,38,45.45096808649956,4,189,764,965,55.55555555555556,-8750
586,14,37,97.586325373999,4,189,67,292,34.72222222222222,5750
587,14,36,81.013624162853,4,189,968,1144,13.88888888888889,-2000
588,14,35,175.73908444054214,4,189,423,642,13.88888888888889,1500
589,14,34,180.6622398289139,4,189,1125,1269,6.944444444444445,-1250
590,14,5,81.68503534919968,4,189,596,698,13.88888888888889,1500
591,14,0,109.91252931308605,4,189,0,0,0.0,0
592,14,31,138.06526753677045,4,189,967,1073,48.611111111111114,-8250
593,14,30,234.26985508169847,4,189,221,429,20.833333333333332,3250
594,14,29,194.1270563316716,4,189,873,985,62.49999999999999,-11000
595,14,28,174.03753187172012,4,189,449,644,20.833333333333332,3750
596,14,27,75.7955176774986,4,189,320,400,13.88888888888889,2500
597,14,26,142.66911929355982,4,189,99,213,48.611111111111114,7500
598,14,25,130.06683089858075,4,189,805,1057,62.49999999999999,-11250
599,14,32,116.34122657080765,4,189,839,1019,69.44444444444444,-12000
600,15,3,154.04658548633918,1046,1313,1055,1136,34.72222222222222,-5500
601,15,4,217.38496843158225,1046,1313,1229,1312,69.4444444444444,-12500
602,15,0,96.48365250134346,1046,1313,0,0,0.0,0
603,15,20,133.93134397892078,1046,1313,326,485,41.666666666666664,7000
604,15,19,199.7866206731572,1046,1313,735,816,62.49999999999999,-10750
605,15,18,142.07437488864767,1046,1313,834,973,62.49999999999999,-10250
606,15,17,87.61280500018248,1046,1313,21,258,27.77777777777778,4000
607,15,16,130.15756797051796,1046,1313,94,221,48.611111111111114,7500
608,15,14,181.5033721449825,1046,1313,4,189,27.77777777777778,4500
609,15,13,104.43777333896007,1046,1313,1136,1328,34.72222222222222,-3000
610,15,12,153.67250957799837,1046,1313,696,809,20.833333333333332,3250
611,15,11,220.10479867554,1046,1313,277,340,20.833333333333332,2500
612,15,10,6.980257874892587,1046,1313,1108,1187,13.88888888888889,-2000
613,15,9,124.30025985491744,1046,1313,1024,1143,13.88888888888889,-2000
614,15,8,85.17451085858961,1046,1313,500,627,62.49999999999999,9500
615,15,7,198.6856109535867,1046,1313,1026,1105,6.944444444444445,-750
616,15,6,58.8331173744856,1046,1313,161,253,20.833333333333332,3250
617,15,5,155.98842809644566,1046,1313,596,698,13.88888888888889,1500
618,15,21,215.05626449838655,1046,1313,1037,1341,62.49999999999999,-10000
619,15,22,177.8488133218774,1046,1313,962,1262,27.77777777777778,-4750
620,15,23,50.35390848782248,1046,1313,1200,1320,41.666666666666664,-6500
621,15,24,42.88159162158046,1046,1313,1178,1251,41.666666666666664,-6750
622,15,40,213.87659432485827,1046,1313,815,1010,62.49999999999999,-10500
623,15,39,79.48416508965795,1046,1313,353,577,48.611111111111114,8750
624,15,38,137.06581338904314,1046,1313,764,965,55.55555555555556,-8750
625,15,37,85.36572731488909,1046,1313,67,292,34.72222222222222,5750
626,15,36,199.08275113630512,1046,1313,968,1144,13.88888888888889,-2000
627,15,35,5.924905062530545,1046,1313,423,642,13.88888888888889,1500
628,15,34,150.50561318435933,1046,1313,1125,1269,6.944444444444445,-1250
629,15,2,117.78873036076075,1046,1313,1318,1433,20.833333333333297,-3250
630,15,33,130.62009799414483,1046,1313,438,626,20.833333333333332,3250
631,15,31,180.32756084414828,1046,1313,967,1073,48.611111111111114,-8250
632,15,30,135.5956831908745,1046,1313,221,429,20.833333333333332,3250
633,15,29,60.402325286366256,1046,1313,873,985,62.49999999999999,-11000
634,15,28,155.52976885471153,1046,1313,449,644,20.833333333333332,3750
635,15,27,114.37668381274219,1046,1313,320,400,13.88888888888889,2500
636,15,26,61.05739676730412,1046,1313,99,213,48.611111111111114,7500
637,15,25,101.2545070601798,1046,1313,805,1057,62.49999999999999,-11250
638,15,32,65.17796023196797,1046,1313,839,1019,69.44444444444444,-12000
639,15,1,106.36130499387454,1046,1313,162,234,13.8888888888889,5000
640,16,23,86.29335316233806,94,221,1200,1320,41.666666666666664,-6500
641,16,40,121.02286106351974,94,221,815,1010,62.49999999999999,-10500
642,16,18,90.46184002108293,94,221,834,973,62.49999999999999,-10250
643,16,17,122.57639454642153,94,221,21,258,27.77777777777778,4000
644,16,15,130.15756797051796,94,221,1046,1313,55.55555555555556,-9750
645,16,14,185.92315455585407,94,221,4,189,27.77777777777778,4500
646,16,13,121.39941762628023,94,221,1136,1328,34.72222222222222,-3000
647,16,12,72.53129876129339,94,221,696,809,20.833333333333332,3250
648,16,11,133.66631625057977,94,221,277,340,20.833333333333332,2500
649,16,19,112.31463172712628,94,221,735,816,62.49999999999999,-10750
650,16,10,123.43190551879202,94,221,1108,1187,13.88888888888889,-2000
651,16,8,115.03951755809827,94,221,500,627,62.49999999999999,9500
652,16,7,145.92501670378522,94,221,1026,1105,6.944444444444445,-750
653,16,6,81.23121198160224,94,221,161,253,20.833333333333332,3250
654,16,5,110.7778407444377,94,221,596,698,13.88888888888889,1500
655,16,4,131.04834604068836,94,221,1229,1312,69.4444444444444,-12500
656,16,3,39.604292696625706,94,221,1055,1136,34.72222222222222,-5500
657,16,2,81.21860932077082,94,221,1318,1433,20.833333333333297,-3250
658,16,9,41.20936422707829,94,221,1024,1143,13.88888888888889,-2000
659,16,0,84.675427958765,94,221,0,0,0.0,0
660,16,20,49.46232910003329,94,221,326,485,41.666666666666664,7000
661,16,22,107.73134409260844,94,221,962,1262,27.77777777777778,-4750
662,16,39,103.37897755346587,94,221,353,577,48.611111111111114,8750
663,16,38,148.79754467060266,94,221,764,965,55.55555555555556,-8750
664,16,37,141.11108142169417,94,221,67,292,34.72222222222222,5750
665,16,36,145.87099951669626,94,221,968,1144,13.88888888888889,-2000
666,16,35,127.11094524076202,94,221,423,642,13.88888888888889,1500
667,16,34,24.974012492989587,94,221,1125,1269,6.944444444444445,-1250
668,16,33,29.843272273663292,94,221,438,626,20.833333333333332,3250
669,16,21,136.09010617969255,94,221,1037,1341,62.49999999999999,-10000
670,16,32,124.1233096561641,94,221,839,1019,69.44444444444444,-12000
671,16,30,53.37463067787917,94,221,221,429,20.833333333333332,3250
672,16,29,77.3799366761178,94,221,873,985,62.49999999999999,-11000
673,16,28,34.5819100108713,94,221,449,644,20.833333333333332,3750
674,16,27,165.79557804718436,94,221,320,400,13.88888888888889,2500
675,16,26,81.85227302891471,94,221,99,213,48.611111111111114,7500
676,16,25,60.42004054947332,94,221,805,1057,62.49999999999999,-11250
677,16,24,162.5526456259633,94,221,1178,1251,41.666666666666664,-6750
678,16,31,85.72176444754272,94,221,967,1073,48.611111111111114,-8250
679,16,1,178.47068806949784,94,221,162,234,13.8888888888889,5000
680,17,22,108.7132926554982,21,258,962,1262,27.77777777777778,-4750
681,17,20,155.70904437443573,21,258,326,485,41.666666666666664,7000
682,17,24,81.91764706093552,21,258,1178,1251,41.666666666666664,-6750
683,17,25,63.444050942543065,21,258,805,1057,62.49999999999999,-11250
684,17,26,53.094373524884915,21,258,99,213,48.611111111111114,7500
685,17,27,43.85677826744687,21,258,320,400,13.88888888888889,2500
686,17,28,128.41508400495636,21,258,449,644,20.833333333333332,3750
687,17,29,103.69537549958531,21,258,873,985,62.49999999999999,-11000
688,17,30,159.08914639283222,21,258,221,429,20.833333333333332,3250
689,17,23,60.22339827674954,21,258,1200,1320,41.666666666666664,-6500
690,17,31,124.92095740907529,21,258,967,1073,48.611111111111114,-8250
691,17,33,103.16303601581332,21,258,438,626,20.833333333333332,3250
692,17,34,129.7063575928335,21,258,1125,1269,6.944444444444445,-1250
693,17,35,81.73797465070932,21,258,423,642,13.88888888888889,1500
694,17,36,118.9274106335457,21,258,968,1144,13.88888888888889,-2000
695,17,37,20.7093457163668,21,258,67,292,34.72222222222222,5750
696,17,38,49.681239920114706,21,258,764,965,55.55555555555556,-8750
697,17,39,19.963669502373556,21,258,353,577,48.611111111111114,8750
698,17,32,23.36277594807603,21,258,839,1019,69.44444444444444,-12000
699,17,21,143.7766896962091,21,258,1037,1341,62.49999999999999,-10000
700,17,0,40.11067189664117,21,258,0,0,0.0,0
701,17,19,135.53273036429246,21,258,735,816,62.49999999999999,-10750
702,17,1,56.93822968796976,21,258,162,234,13.8888888888889,5000
703,17,2,56.65401133194365,21,258,1318,1433,20.833333333333297,-3250
704,17,3,122.0951370857988,21,258,1055,1136,34.72222222222222,-5500
705,17,4,149.64727094070244,21,258,1229,1312,69.4444444444444,-12500
706,17,5,80.25672868987373,21,258,596,698,13.88888888888889,1500
707,17,6,106.21105450940593,21,258,161,253,20.833333333333332,3250
708,17,7,118.41722340943483,21,258,1026,1105,6.944444444444445,-750
709,17,8,7.575176565598985,21,258,500,627,62.49999999999999,9500
710,17,9,143.84850155632486,21,258,1024,1143,13.88888888888889,-2000
711,17,10,83.30008643452898,21,258,1108,1187,13.88888888888889,-2000
712,17,11,152.05204503721745,21,258,277,340,20.833333333333332,2500
713,17,12,98.99886160961651,21,258,696,809,20.833333333333332,3250
714,17,13,18.077214940360697,21,258,1136,1328,34.72222222222222,-3000
715,17,14,94.80005116032376,21,258,4,189,27.77777777777778,4500
716,17,15,87.61280500018248,21,258,1046,1313,55.55555555555556,-9750
717,17,16,122.57639454642153,21,258,94,221,48.611111111111114,7500
718,17,18,74.87417979517372,21,258,834,973,62.49999999999999,-10250
719,17,40,150.43831028032722,21,258,815,1010,62.49999999999999,-10500
720,18,2,24.33345433759868,834,973,1318,1433,20.833333333333297,-3250
721,18,1,126.15754277886045,834,973,162,234,13.8888888888889,5000
722,18,0,45.78482718106513,834,973,0,0,0.0,0
723,18,20,138.2486806446991,834,973,326,485,41.666666666666664,7000
724,18,19,61.062225639097036,834,973,735,816,62.49999999999999,-10750
725,18,17,74.87417979517372,834,973,21,258,27.77777777777778,4000
726,18,16,90.46184002108293,834,973,94,221,48.611111111111114,7500
727,18,15,142.07437488864767,834,973,1046,1313,55.55555555555556,-9750
728,18,14,98.33935377050229,834,973,4,189,27.77777777777778,4500
729,18,13,60.89598755254734,834,973,1136,1328,34.72222222222222,-3000
730,18,21,73.1131568187286,834,973,1037,1341,62.49999999999999,-10000
731,18,12,29.24819652559795,834,973,696,809,20.833333333333332,3250
732,18,10,135.69640525820867,834,973,1108,1187,13.88888888888889,-2000
733,18,9,127.97319797520105,834,973,1024,1143,13.88888888888889,-2000
734,18,8,70.5621690426251,834,973,500,627,62.49999999999999,9500
735,18,7,62.113605594909714,834,973,1026,1105,6.944444444444445,-750
736,18,6,127.91806948199304,834,973,161,253,20.833333333333332,3250
737,18,5,20.731524304787623,834,973,596,698,13.88888888888889,1500
738,18,4,76.67831831750094,834,973,1229,1312,69.4444444444444,-12500
739,18,11,79.27675573583973,834,973,277,340,20.833333333333332,2500
740,18,3,66.87090922067681,834,973,1055,1136,34.72222222222222,-5500
741,18,22,36.01073728764796,834,973,962,1262,27.77777777777778,-4750
742,18,23,94.37676461926421,834,973,1200,1320,41.666666666666664,-6500
743,18,39,67.79546076250239,834,973,353,577,48.611111111111114,8750
744,18,38,70.3250879843033,834,973,764,965,55.55555555555556,-8750
745,18,37,94.72099344918212,834,973,67,292,34.72222222222222,5750
746,18,36,62.30052487740372,834,973,968,1144,13.88888888888889,-2000
747,18,35,136.50103186423172,834,973,423,642,13.88888888888889,1500
748,18,34,82.44972528759571,834,973,1125,1269,6.944444444444445,-1250
749,18,33,60.89713622166481,834,973,438,626,20.833333333333332,3250
750,18,32,93.02721376027554,834,973,839,1019,69.44444444444444,-12000
751,18,30,142.2012675752224,834,973,221,429,20.833333333333332,3250
752,18,29,123.79046207200295,834,973,873,985,62.49999999999999,-11000
753,18,28,75.71779843603484,834,973,449,644,20.833333333333332,3750
754,18,27,104.6047083070356,834,973,320,400,13.88888888888889,2500
755,18,26,82.631403836556,834,973,99,213,48.611111111111114,7500
756,18,25,47.668522108410286,834,973,805,1057,62.49999999999999,-11250
757,18,24,151.73942302513214,834,973,1178,1251,41.666666666666664,-6750
758,18,31,51.33940786569318,834,973,967,1073,48.611111111111114,-8250
759,18,40,75.94400568840176,834,973,815,1010,62.49999999999999,-10500
760,19,2,83.61351565387021,735,816,1318,1433,20.833333333333297,-3250
761,19,3,73.57503992523552,735,816,1055,1136,34.72222222222222,-5500
762,19,40,14.908044808089356,735,816,815,1010,62.49999999999999,-10500
763,19,18,61.062225639097036,735,816,834,973,62.49999999999999,-10250
764,19,17,135.53273036429246,735,816,21,258,27.77777777777778,4000
765,19,16,112.31463172712628,735,816,94,221,48.611111111111114,7500
766,19,15,199.7866206731572,735,816,1046,1313,55.55555555555556,-9750
767,19,14,129.58034303087797,735,816,4,189,27.77777777777778,4500
768,19,13,120.35215369905102,735,816,1136,1328,34.72222222222222,-3000
769,19,12,47.43700243480821,735,816,696,809,20.833333333333332,3250
770,19,11,21.922978812196124,735,816,277,340,20.833333333333332,2500
771,19,10,193.10793510366165,735,816,1108,1187,13.88888888888889,-2000
772,19,9,153.46905486123254,735,816,1024,1143,13.88888888888889,-2000
773,19,8,131.5458843902005,735,816,500,627,62.49999999999999,9500
774,19,7,53.78765099909086,735,816,1026,1105,6.944444444444445,-750
775,19,6,175.22817610190435,735,816,161,253,20.833333333333332,3250
776,19,5,58.68935593444522,735,816,596,698,13.88888888888889,1500
777,19,4,19.16366614194685,735,816,1229,1312,69.4444444444444,-12500
778,19,20,160.71158172328464,735,816,326,485,41.666666666666664,7000
779,19,21,24.65365084526022,735,816,1037,1341,62.49999999999999,-10000
780,19,22,28.025648966616284,735,816,962,1262,27.77777777777778,-4750
781,19,23,150.13909717325464,735,816,1200,1320,41.666666666666664,-6500
782,19,39,128.67113623497696,735,816,353,577,48.611111111111114,8750
783,19,38,119.74102137529981,735,816,764,965,55.55555555555556,-8750
784,19,37,154.84272795323648,735,816,67,292,34.72222222222222,5750
785,19,36,53.2962475226915,735,816,968,1144,13.88888888888889,-2000
786,19,35,194.48873926271412,735,816,423,642,13.88888888888889,1500
787,19,34,91.74214407784463,735,816,1125,1269,6.944444444444445,-1250
788,19,33,86.61815167734763,735,816,438,626,20.833333333333332,3250
789,19,0,105.50049194198101,735,816,0,0,0.0,0
790,19,32,154.08094268922423,735,816,839,1019,69.44444444444444,-12000
791,19,30,164.45950899841577,735,816,221,429,20.833333333333332,3250
792,19,29,170.8906682648295,735,816,873,985,62.49999999999999,-11000
793,19,28,81.13421226584997,735,816,449,644,20.833333333333332,3750
794,19,27,160.46336528940182,735,816,320,400,13.88888888888889,2500
795,19,26,138.8683380040245,735,816,99,213,48.611111111111114,7500
